"Latitude","Longitude","Severity.Total.Score"
-37.755982,144.908514,587
-37.760835,144.906308,615
-37.765533,144.905636,615
-37.768329,144.904489,615
-37.770145,144.902401,1186
-37.755596,144.904653,587
-37.76198,144.8958,615
-37.76068,144.897753,615
-37.759361,144.898088,615
-37.756932,144.898691,587
-37.757253,144.901387,587
-37.757574,144.904064,587
-37.757899,144.906789,587
-37.75844,144.90685,587
-37.760348,144.906506,615
-37.762656,144.906042,615
-37.765126,144.906297,615
-37.765369,144.908497,947
-37.765632,144.910947,947
-37.765866,144.913231,947
-37.766099,144.915971,947
-37.756612,144.912622,587
-37.765514,144.905702,615
-37.76857,144.90452,615
-37.770284,144.90287,1186
-37.753573,144.917902,587
-37.746404,144.919204,364
-37.744064,144.919627,364
-37.742256,144.919927,364
-37.740183,144.920187,364
-37.738832,144.919568,364
-37.738675,144.917854,364
-37.738245,144.914277,364
-37.737865,144.911167,364
-37.735462,144.911314,364
-37.734351,144.915047,364
-37.82707,145.04422,204
-37.82961,145.04379,204
-37.832038,145.043348,204
-37.834762,145.042846,535
-37.836192,145.042596,535
-37.837692,145.042319,535
-37.838114,145.045912,758
-37.838893,145.046216,758
-37.843103,145.045454,758
-37.846366,145.044876,758
-37.852882,145.04229,2902
-37.855625,145.041746,2902
-37.857815,145.041331,2902
-37.861384,145.04067,292
-36.009015,143.669192,5
-36.009168,143.66934,5
-36.11622,143.722495,5
-36.229952,143.755345,48
-36.410412,143.974267,60
-36.410232,143.974587,60
-36.125723,143.920787,12
-36.772245,143.8333,585
-36.771573,143.833223,585
-37.849,145.06815,274
-37.84777,145.06858,478
-37.788121,145.025366,400
-37.804346,145.029231,480
-37.792251,145.039269,72
-37.791543,145.047877,72
-37.598363,141.693557,32
-37.7466,142.028267,750
-37.779971,145.017888,400
-37.76996,145.02432,400
-37.817879,145.018648,758
-37.815918,145.020606,758
-37.813273,145.02328,758
-37.805621,145.033843,480
-37.805094,145.035307,480
-37.80349,145.039758,480
-37.802472,145.042566,480
-38.380733,142.519569,2512
-38.377492,142.494493,2512
-38.376331,142.497095,2512
-38.375272,142.50063,2512
-38.370385,142.503473,2512
-38.370751,142.503543,2512
-38.338493,142.323679,38
-38.383659,142.238943,108
-38.367485,142.505089,2512
-38.367378,142.504626,2512
-38.395477,142.507164,2512
-38.376037,142.517115,2512
-38.376142,142.516659,2512
-38.373598,142.502894,2512
-38.365569,142.504337,2512
-38.395685,142.505254,2512
-38.387612,142.240343,108
-38.365594,142.504422,2512
-38.362713,142.504841,2512
-38.362069,142.503092,2512
-38.361779,142.500158,2512
-38.362309,142.497406,2512
-38.365536,142.494911,2512
-38.368765,142.493098,2512
-38.369451,142.488807,2512
-38.367613,142.488356,2512
-38.3676,142.488474,2512
-38.392747,142.507512,2512
-38.387616,142.240198,108
-38.366183,142.484789,2512
-38.363428,142.475792,2512
-38.363331,142.475825,2512
-38.364639,142.474248,2512
-38.367466,142.474682,2512
-38.368261,142.477348,2512
-38.366974,142.473727,2512
-38.395466,142.506967,2512
-38.377782,142.472697,2512
-38.373522,142.471361,2512
-38.392751,142.50763,2512
-36.354168,146.304888,1901
-36.353327,146.305085,1901
-36.350399,146.305728,1901
-36.348996,146.306037,1901
-36.347759,146.306305,1901
-36.346796,146.303215,1901
-36.346502,146.300671,1901
-36.34504,146.289481,1901
-36.345267,146.29155,1901
-36.345638,146.294627,1901
-36.348758,146.299295,1901
-36.348518,146.297123,1901
-36.349436,146.296488,1901
-36.350394,146.296323,1901
-36.350887,146.297848,1901
-36.351039,146.299151,1901
-36.351938,146.299301,1901
-36.353333,146.299052,1901
-36.354748,146.298803,1901
-36.356134,146.298562,1901
-36.358004,146.298235,1901
-36.358974,146.299774,1901
-36.35932,146.301817,1901
-36.359597,146.303466,1901
-36.359928,146.305691,1901
-36.359713,146.308587,1901
-36.357412,146.309102,1901
-36.356171,146.313868,1901
-36.354623,146.314351,1901
-36.36847,146.313644,1901
-36.364833,146.324051,1901
-36.36601,146.323793,1901
-36.365904,146.319317,1901
-36.368112,146.317234,1901
-36.371081,146.317278,1901
-36.373021,146.316788,1901
-36.375143,146.315239,1901
-36.377529,146.315349,1901
-36.377956,146.317677,1901
-36.377303,146.318846,1901
-37.98508,145.043664,209
-37.982899,145.044115,209
-37.978839,145.045171,209
-37.97914,145.04766,209
-37.979402,145.049892,209
-37.990498,145.03849,576
-37.991113,145.041343,209
-37.988814,145.046429,209
-37.98772,145.048723,209
-37.985591,145.051885,209
-37.88826,144.99457,423
-37.936071,145.033718,612
-37.93995,145.033815,485
-37.942595,145.033167,523
-37.942889,145.02328,523
-37.9455,145.022431,523
-37.948055,145.021938,345
-37.950773,145.021378,345
-37.954321,145.020654,345
-37.9577,145.01989,20
-37.975675,145.01887,209
-37.976029,145.021098,209
-37.976385,145.023919,1021
-37.976683,145.026532,1021
-37.977103,145.030035,1021
-37.978055,145.035276,1021
-37.978141,145.03939,1021
-37.9784,145.04134,209
-37.935853,145.033662,612
-37.94075,145.033455,485
-37.942746,145.033002,523
-37.944804,145.022414,523
-37.948298,145.02173,345
-37.950538,145.021266,345
-37.954773,145.020407,345
-37.975653,145.018532,209
-37.97616,145.020751,209
-37.976492,145.023998,1021
-37.976789,145.026326,1021
-37.977187,145.030268,1021
-37.868822,144.993369,809
-37.869243,144.996738,809
-37.869608,144.99963,809
-37.83752,144.95418,349
-37.84073,144.95532,349
-37.841563,144.953338,349
-37.84394,144.95128,349
-37.84567,144.94983,349
-37.8472,144.94866,349
-37.87011,144.98844,809
-37.87177,144.98949,809
-37.8728,144.99012,809
-37.87664,144.99255,472
-37.87889,144.99397,472
-37.8808,144.99516,423
-37.88296,144.9965,423
-37.859829,145.007232,809
-37.859412,145.004211,809
-37.859046,145.001512,809
-37.859381,144.992084,2902
-37.861371,144.99173,2902
-37.863321,144.99139,809
-37.8652,144.991035,809
-37.868093,144.988679,809
-37.868207,144.990475,809
-37.868122,144.987699,809
-37.867476,144.984009,3872
-37.867087,144.981122,3872
-37.86704,144.97858,3872
-37.83218,144.96513,1021
-37.83451,144.96435,1021
-37.83522,144.96194,349
-37.83595,144.95941,349
-37.83683,144.956798,349
-37.83733,144.95446,349
-37.84042,144.95572,349
-37.841252,144.953862,349
-37.84379,144.95168,349
-37.84577,144.95002,349
-37.82745,144.953984,1021
-37.898412,145.226498,132
-37.8422,145.2683,872
-37.842109,145.268218,872
-37.84232,145.267842,872
-37.795773,145.280328,1455
-37.797055,145.230062,2285
-37.869196,145.238844,941
-37.86917,145.238702,941
-37.79882,145.274942,1455
-37.798643,145.274983,1455
-37.801539,145.217069,436
-37.800177,144.901191,2258
-37.800985,144.900276,2258
-37.913973,145.25793,666
-37.91411,145.257803,666
-37.788204,144.901005,2258
-37.786504,144.899751,2258
-37.785433,144.897631,1186
-37.785121,144.895064,1186
-37.784702,144.891753,1186
-37.78109,144.89153,1186
-37.776083,144.887653,1186
-37.776046,144.887313,1186
-37.781428,144.891299,1186
-37.784896,144.892279,1186
-37.785146,144.894389,1186
-37.785546,144.897522,1186
-37.78671,144.900612,2258
-37.78833,144.901068,2258
-37.801389,144.901191,2258
-37.792361,144.889381,727
-37.833264,144.868025,484
-37.833587,144.87096,484
-37.833857,144.873426,484
-37.831503,144.87394,484
-37.831254,144.871786,484
-37.830903,144.868054,484
-37.823786,144.870257,484
-37.82325,144.87335,359
-37.821996,144.874025,359
-37.624711,145.004773,1659
-37.620406,145.005023,1659
-37.618733,145.00443,1659
-37.616507,144.999449,1659
-37.615473,144.996925,1659
-37.616564,144.999937,1659
-37.619093,145.005001,1659
-37.621021,145.005425,1659
-37.62531,145.004932,1659
-37.627267,145.004902,1659
-37.630079,145.006223,1659
-37.629316,145.010926,1659
-37.65224,145.01754,703
-37.652214,145.017993,703
-37.973453,145.178185,1743
-37.973529,145.178041,1743
-37.976556,145.178181,1743
-37.977123,145.177896,1743
-37.995617,145.175374,694
-37.99594,145.174958,694
-38.002724,145.173759,694
-38.001188,145.173858,694
-38.005414,145.172449,694
-38.004823,145.173198,694
-38.004962,145.168361,694
-38.004747,145.167718,694
-38.004189,145.161369,694
-38.004139,145.162044,694
-38.004343,145.155739,694
-38.004331,145.15559,694
-38.004501,145.150816,694
-38.004408,145.150588,694
-38.003571,145.1451,694
-38.00313,145.143105,694
-37.587188,145.103729,858
-37.595663,145.138336,858
-37.595444,145.138089,858
-37.588124,145.138715,858
-37.588392,145.13767,858
-37.580337,145.133202,858
-37.804761,144.992382,635
-37.802801,144.992696,635
-37.797726,144.99356,635
-37.793569,144.994289,1249
-37.790699,144.994803,1249
-37.788686,144.995168,757
-37.799978,144.993561,635
-37.799656,144.990433,1249
-37.799376,144.987635,1249
-37.79906,144.98455,1249
-37.800417,144.993105,635
-37.79858,144.98024,2317
-37.79844,144.978926,2317
-37.797995,144.974324,2317
-37.800398,144.997716,635
-37.800577,144.999934,635
-37.800752,145.001678,635
-37.805852,144.977115,2317
-37.802837,144.977615,2317
-37.800441,144.978036,2317
-37.798527,144.978369,2317
-37.795627,144.978855,2317
-37.793628,144.979186,2317
-37.790801,144.979664,757
-37.788299,144.980091,757
-37.785429,144.981909,757
-37.783414,144.983645,757
-37.781507,144.985279,757
-37.780067,144.986517,757
-37.778015,144.988298,757
-37.805593,144.97732,2317
-37.802705,144.977803,2317
-37.800541,144.978183,2317
-37.798169,144.978587,2317
-37.795465,144.979035,2317
-37.792931,144.979458,2317
-37.790534,144.979883,757
-37.788174,144.980291,757
-37.785389,144.982151,757
-37.781737,144.985294,757
-37.842008,145.178888,460
-37.843388,145.178986,460
-37.844014,145.180218,460
-37.844271,145.182239,460
-37.842952,145.182828,460
-37.841508,145.183113,460
-37.839986,145.183399,460
-37.837768,145.18441,460
-37.836383,145.187318,460
-37.836634,145.191887,289
-37.836069,145.194568,289
-37.834459,145.19506,289
-37.83281,145.194912,289
-37.831624,145.194816,289
-37.828536,145.194616,289
-37.82678,145.194465,289
-37.823929,145.194226,436
-38.031443,145.132915,1034
-37.818203,145.194537,436
-37.818264,145.197752,436
-37.818695,145.200152,436
-37.820388,145.200158,436
-37.821757,145.200152,436
-37.972437,145.05374,1022
-37.97213,145.05124,1022
-37.971543,145.046579,1022
-37.971078,145.04292,1021
-37.970742,145.03997,1021
-37.97036,145.03678,1021
-38.04757,145.11924,608
-38.046709,145.121647,608
-38.04461,145.122159,608
-38.044175,145.119035,608
-38.04133,145.11764,608
-38.039157,145.116315,608
-38.03684,145.11494,608
-38.03503,145.11932,608
-38.02875,145.12987,1034
-37.93965,145.1337,443
-37.831082,145.194958,289
-37.57403,144.72831,1379
-37.57209,144.73028,1379
-37.569452,144.729547,1379
-37.56714,144.72823,1379
-37.564875,144.728771,1379
-37.562654,144.729142,1379
-37.562024,144.726,1379
-37.565261,144.724661,1379
-37.56697,144.7247,1379
-37.569868,144.722565,1379
-37.570511,144.721002,1379
-37.571548,144.718489,1379
-37.572817,144.71594,1379
-37.576892,144.710458,1379
-37.575195,144.708225,1379
-37.574323,144.705524,1379
-37.574023,144.70258,1379
-37.572874,144.699638,1379
-37.572098,144.696885,1379
-37.572722,144.69469,1379
-37.68158,144.91605,2630
-37.678994,144.918135,2630
-37.677746,144.921722,2630
-37.671348,144.923407,2630
-37.66224,144.92172,733
-37.65982,144.92126,733
-37.656824,144.924515,733
-37.655918,144.92507,733
-37.653633,144.924739,733
-37.652521,144.922467,733
-37.651542,144.921034,733
-37.649823,144.921594,733
-37.64846,144.91991,733
-37.649202,144.917059,733
-37.64922,144.91424,733
-37.64823,144.91198,733
-37.64507,144.91332,733
-37.64276,144.91389,733
-37.639664,144.919395,733
-37.629371,144.920077,2347
-38.073651,144.353911,2758
-38.073304,144.350967,2758
-38.073712,144.348306,2758
-38.077598,144.347566,2758
-38.079477,144.347207,2758
-38.081099,144.34689,2758
-38.083764,144.348703,2758
-38.086388,144.348194,2758
-38.088539,144.347793,2758
-38.091149,144.34729,2758
-38.094428,144.346643,2758
-38.099482,144.345643,793
-38.105642,144.344479,793
-38.111896,144.343256,793
-38.115641,144.342536,793
-38.12121,144.341451,793
-38.124486,144.3408,793
-38.129646,144.338579,389
-38.133326,144.33787,389
-38.13559,144.337441,389
-38.139006,144.336796,389
-38.138362,144.336761,389
-38.135142,144.337377,389
-38.133683,144.337663,389
-38.13177,144.33802,389
-38.128875,144.338599,389
-38.116364,144.34225,793
-38.111943,144.34311,793
-38.109308,144.343623,793
-38.106159,144.344232,793
-38.102667,144.344898,793
-38.099092,144.345584,793
-38.094439,144.346497,2758
-38.091187,144.347147,2758
-38.088735,144.347624,2758
-38.086383,144.348069,2758
-38.083926,144.348538,2758
-38.08109,144.346753,2758
-38.079509,144.347068,2758
-38.07789,144.347401,2758
-37.775792,145.014956,400
-37.7764,145.016317,400
-37.777642,145.016118,400
-37.778859,145.017888,400
-37.77667,145.01841,400
-37.77412,145.01884,400
-37.771135,145.019389,400
-37.76932,145.01965,400
-37.76666,145.0201,400
-37.763175,145.020677,400
-37.761472,145.020946,400
-37.75954,145.02129,2201
-37.753929,145.020585,2201
-37.750423,145.02116,2201
-37.748328,145.021534,2201
-37.746034,145.021896,2201
-37.743885,145.022282,2201
-37.741624,145.022819,2201
-37.732673,145.029078,185
-37.732879,145.031007,185
-37.73313,145.03333,185
-37.731874,145.033803,185
-37.729157,145.034317,185
-37.728748,145.032505,185
-37.728497,145.029591,1732
-37.728292,145.027878,1732
-37.726528,145.024717,1732
-37.73086,145.01143,1732
-37.73054,145.00866,2201
-37.72971,145.00511,2201
-37.765494,145.019941,400
-37.734256,145.024511,2201
-37.731823,145.025181,1732
-37.728913,145.025755,1732
-37.722052,145.021962,1732
-37.719921,145.021279,1732
-37.718195,145.020643,1732
-37.717699,145.0165,1732
-37.71702,145.01099,1732
-37.714567,145.009273,1732
-36.74838,144.285315,3685
-36.745295,144.289166,3685
-36.743004,144.289837,3685
-36.739021,144.29213,3685
-36.736822,144.291984,3685
-36.731832,144.287787,3685
-36.732569,144.284764,3685
-36.734035,144.281589,3685
-36.734504,144.278178,3685
-36.734229,144.278119,3685
-36.733913,144.281463,3685
-36.732446,144.284687,3685
-36.731708,144.287764,3685
-36.731368,144.291189,3685
-36.735931,144.292086,3685
-36.739364,144.292198,3685
-36.74186,144.291042,3685
-36.743197,144.289894,3685
-36.745397,144.28938,3685
-36.746862,144.28732,3685
-36.748491,144.285467,3685
-36.749997,144.283823,3685
-36.754136,144.273066,3685
-36.752669,144.271876,3685
-36.751263,144.270746,3685
-36.749476,144.264162,3685
-36.74937,144.26424,3685
-36.747485,144.266074,3685
-36.751176,144.270905,3685
-36.752539,144.272014,3685
-36.753895,144.273101,3685
-36.748909,144.291311,3685
-36.74462,144.294595,3685
-36.741821,144.296749,3685
-36.739771,144.298346,3685
-36.737178,144.300347,3685
-36.735206,144.301855,3685
-36.732678,144.303779,3685
-36.730274,144.305653,3685
-36.727588,144.30773,3685
-37.856835,144.879175,679
-37.85711,144.88178,679
-37.857374,144.884211,679
-37.858514,144.894732,679
-37.869536,144.777726,974
-37.864766,144.778357,974
-37.868785,144.7786,974
-37.86918,144.78321,974
-37.869856,144.786993,974
-37.872636,144.786615,974
-37.869762,144.812044,402
-37.867333,144.812457,402
-37.864369,144.812592,402
-37.863105,144.812531,402
-37.863402,144.820296,402
-37.863698,144.823263,402
-37.864471,144.830415,402
-37.864916,144.834542,402
-37.865306,144.837853,402
-37.850589,144.846478,510
-37.853056,144.854696,510
-37.854163,144.858721,510
-37.855415,144.864222,510
-37.855659,144.866515,679
-37.856273,144.872296,679
-37.856902,144.879157,679
-37.857176,144.881651,679
-37.857393,144.88416,679
-37.857801,144.888103,679
-37.85893,144.8971,679
-37.842524,144.882533,484
-37.842488,144.882281,484
-37.84265,144.88277,484
-37.863693,144.772615,974
-37.866602,144.760809,974
-37.865165,144.813489,402
-37.867151,144.829647,402
-37.867843,144.840957,402
-37.867754,144.905324,679
-37.863982,144.894487,679
-38.078757,145.480642,1505
-38.079367,145.492974,1505
-38.079367,145.492937,1505
-38.085421,145.629558,11
-38.082191,145.57074,52
-38.091539,145.67423,41
-38.098995,145.71505,129
-38.064626,145.425613,274
-38.099581,145.72156,129
-38.060512,145.497591,1505
-38.060467,145.502196,1505
-38.05996,145.505035,1505
-38.060986,145.507811,1505
-38.063072,145.507407,1505
-38.068776,145.496307,1505
-38.079665,145.461222,1505
-38.078942,145.465523,1505
-38.059018,145.487387,1505
-38.060909,145.485686,1505
-38.068876,145.488155,1505
-38.068833,145.488184,1505
-38.067374,145.484612,1505
-38.068565,145.480636,1505
-38.064945,145.478519,1505
-38.061722,145.483819,1505
-38.060775,145.485695,1505
-38.059286,145.488292,1505
-38.070018,145.475232,1505
-38.051585,145.373646,241
-38.070377,145.437305,274
-38.068704,145.443746,274
-38.068762,145.443565,274
-38.070427,145.43736,274
-38.051559,145.373606,241
-38.086235,145.486519,1505
-38.087298,145.480396,1505
-38.087301,145.480345,1505
-38.086238,145.48648,1505
-38.074164,145.484887,1505
-38.065703,145.447024,274
-38.147108,145.143187,5409
-38.14598,145.14075,5409
-38.14481,145.13817,5409
-38.143534,145.134513,5409
-38.142849,145.131894,5409
-38.142046,145.128928,5409
-38.13666,145.15403,5409
-38.158541,145.13031,5409
-38.160786,145.129342,5409
-38.164532,145.13813,5409
-38.162396,145.133007,5409
-38.152719,145.132482,5409
-38.154349,145.134105,5409
-38.16767,145.14205,5409
-38.170073,145.145203,5409
-38.171427,145.147004,5409
-38.20046,145.21483,308
-38.19973,145.20554,113
-38.199354,145.192496,113
-38.199111,145.183103,113
-38.164385,145.126945,5409
-38.144467,145.120993,5409
-38.150044,145.114906,5409
-38.152341,145.112718,5409
-38.154526,145.109092,5409
-38.15844,145.10498,5409
-38.160449,145.103957,5409
-38.144458,145.12147,5409
-38.147659,145.116826,5409
-38.149888,145.114848,5409
-38.151789,145.113055,5409
-38.154378,145.108642,5409
-38.158091,145.104891,5409
-38.15986,145.10403,5409
-38.10209,145.19707,847
-38.10235,145.19366,847
-38.10186,145.18982,847
-38.10246,145.18763,847
-38.104761,145.18751,847
-38.10348,145.18945,847
-36.087929,146.90923,119
-35.989224,146.0051,270
-34.84362,148.91362,15
-36.16993,150.10794,22
-36.421547,150.064602,22
-36.427106,150.076789,22
-37.8824,144.65624,3195
-37.880318,144.657066,3195
-37.879914,144.660597,3195
-37.88089,144.6623,3195
-37.87958,144.66474,3195
-37.869522,144.684204,2972
-37.865328,144.68486,2972
-37.85775,144.70023,2972
-37.85807,144.70323,2972
-37.858753,144.704948,2972
-37.862459,144.704256,2972
-37.866597,144.703659,2972
-37.869347,144.703159,2972
-37.871932,144.702663,2972
-37.87547,144.70212,2972
-37.87753,144.70176,2972
-37.817084,144.817402,3304
-37.819365,144.819461,3304
-37.822653,144.822602,510
-37.851676,144.668626,2972
-37.856088,144.66792,2972
-37.86044,144.667158,2972
-37.866383,144.666119,2972
-37.870823,144.665312,2972
-37.874464,144.66477,2972
-37.87591,144.668787,2972
-37.874745,144.693893,2972
-37.872278,144.692397,2972
-37.869631,144.693158,2972
-37.868319,144.696665,2972
-37.857905,144.7049,2972
-37.851556,144.706046,2972
-37.819112,144.819646,3304
-37.822669,144.822984,510
-37.892161,145.010583,582
-37.89251,145.01348,582
-37.894187,145.01349,472
-37.896294,145.013083,165
-37.89841,145.011992,165
-37.907325,144.639777,3195
-37.960695,145.042586,1022
-37.958949,145.042894,1022
-37.956606,145.043359,1022
-37.95619,145.041208,1022
-37.955881,145.038433,523
-37.955519,145.035175,523
-37.955203,145.032441,523
-38.070242,145.138922,332
-38.068446,145.143605,332
-38.040504,145.133175,608
-38.039086,145.13213,608
-38.036478,145.130767,608
-38.0355,145.13344,608
-38.02893,145.131529,1034
-38.025771,145.128346,1034
-38.02429,145.12664,1034
-38.021747,145.123723,1034
-38.01818,145.1142,1034
-38.017504,145.111594,1034
-38.001012,145.08789,1034
-38.000564,145.090713,1034
-37.998667,145.091547,1034
-37.996194,145.092015,1034
-37.993816,145.092049,1034
-37.993428,145.08881,1034
-37.991668,145.087987,1034
-37.990254,145.084624,1034
-37.990441,145.082365,1034
-37.854917,145.168177,289
-37.837633,145.2077,289
-37.838727,145.206876,289
-37.84006,145.2057,289
-37.84051,145.20431,289
-37.83969,145.200699,289
-37.841321,145.200048,289
-37.84672,145.19896,289
-37.847499,145.197586,289
-37.848304,145.196724,289
-37.849783,145.196435,289
-37.850434,145.194022,289
-37.684914,144.897555,130
-37.683556,144.894368,693
-37.683023,144.888773,693
-37.684752,144.88715,693
-37.684367,144.883614,693
-37.680009,144.884042,693
-37.676683,144.887226,130
-37.676912,144.892557,130
-37.677224,144.895578,130
-37.677258,144.899178,130
-37.675336,144.900228,130
-37.672416,144.900883,130
-37.670159,144.901635,130
-37.670569,144.904204,130
-37.669462,144.906312,130
-37.669832,144.909479,130
-37.672332,144.909062,130
-37.680652,144.913679,2630
-37.655016,144.740649,74
-37.62748,144.72077,74
-37.625229,144.71695,74
-37.622399,144.714632,74
-37.617976,144.711004,74
-37.619748,144.709592,74
-37.58448,144.72247,1379
-37.582901,144.723573,1379
-37.580016,144.723449,1379
-37.578067,144.719311,1379
-37.576949,144.719421,1379
-37.574691,144.712257,1379
-37.578832,144.70975,1379
-37.581704,144.708386,1379
-37.583085,144.708892,1379
-37.582042,144.711631,1379
-37.5812,144.71499,1379
-37.584124,144.714343,1379
-37.58502,144.71264,1379
-37.584586,144.70852,1379
-37.584034,144.703059,1379
-37.582106,144.700645,1379
-38.158854,144.338987,3738
-38.159249,144.34238,3738
-38.158739,144.34483,3738
-38.156853,144.345197,3738
-38.154348,144.345668,3738
-38.150874,144.346277,389
-38.148907,144.346662,389
-38.154895,144.363382,3738
-38.156007,144.365357,3738
-38.157733,144.365386,3738
-38.158193,144.366746,1115
-38.158857,144.369088,1115
-38.160434,144.368991,1115
-38.16203,144.36826,1115
-38.162793,144.37046,1115
-38.163383,144.37251,1115
-38.164912,144.373864,1115
-38.166161,144.374604,1115
-38.167543,144.375385,1115
-38.170528,144.377046,1115
-38.173321,144.378568,1115
-38.174634,144.379288,1115
-38.177056,144.380629,1115
-38.180485,144.367295,1115
-38.185717,144.368771,1115
-38.18585,144.372941,1115
-38.185969,144.376374,1115
-38.18609,144.380036,1115
-38.18548,144.381271,1115
-38.184734,144.388757,1115
-38.180998,144.387775,1115
-38.180421,144.383016,1115
-38.177599,144.382753,1115
-38.175596,144.383087,1115
-38.172743,144.383659,1115
-38.172565,144.383862,1115
-38.174619,144.38351,1115
-38.177132,144.38304,1115
-38.179847,144.382554,1115
-38.180376,144.383664,1115
-37.80356,145.082547,111
-37.803138,145.080238,111
-37.802798,145.077586,111
-37.802567,145.075604,111
-37.802013,145.072021,159
-37.80166,145.068642,159
-37.801253,145.065674,159
-37.80089,145.06288,480
-37.800437,145.059168,480
-37.800042,145.056029,480
-37.799743,145.053567,480
-37.799651,145.049938,480
-37.80662,145.03141,480
-37.796919,145.041316,72
-37.850934,145.095428,127
-37.848699,145.095839,127
-37.842777,145.096418,127
-37.842717,145.094753,127
-37.84214,145.092287,478
-37.839922,145.0926,478
-37.836418,145.093268,311
-37.835343,145.095587,311
-37.835355,145.095667,311
-37.832535,145.096118,122
-37.832252,145.096212,122
-37.826254,145.097123,122
-37.824373,145.09894,122
-37.824605,145.098562,122
-37.779042,145.026952,400
-37.697142,145.009612,1732
-37.699252,145.005847,1732
-37.701143,145.005055,1732
-37.703283,145.007049,1732
-37.704992,145.008718,1732
-37.707847,145.009217,1732
-37.712428,145.008392,1732
-37.719271,145.011943,1732
-37.719638,145.015332,1732
-37.721085,145.016263,1732
-37.723965,145.015718,1732
-36.786534,144.501297,585
-36.826055,144.587385,142
-36.879399,144.643154,142
-36.916187,144.702614,142
-36.922267,144.709292,142
-36.922361,144.709016,142
-36.915237,144.701082,142
-36.879535,144.643176,142
-36.786631,144.501144,585
-36.772967,144.421011,585
-36.772463,144.376092,585
-36.773114,144.367257,585
-36.776242,144.359541,585
-36.775222,144.347449,585
-36.774415,144.340705,585
-36.77057,144.346003,585
-36.826132,144.587246,142
-37.900105,145.337893,7
-37.052678,143.728778,694
-37.052993,143.726424,694
-37.051624,143.729317,694
-37.025877,143.749167,694
-36.761469,144.328503,3685
-36.760988,144.327656,3685
-36.817547,144.238594,817
-36.781112,144.312655,3685
-36.782281,144.314223,3685
-37.953101,145.347991,334
-37.733827,145.384277,121
-37.730465,145.386382,121
-37.731166,145.383271,121
-37.729798,145.381248,121
-37.728575,145.381858,121
-37.727612,145.384225,121
-37.724436,145.385832,121
-37.750914,144.883896,587
-37.73063,144.87094,483
-37.787514,145.339151,500
-37.78622,145.33567,500
-37.745576,144.88541,587
-37.83107,144.96538,1021
-37.869305,144.980393,3872
-37.860241,145.010509,175
-37.897266,144.989701,612
-37.899385,144.98931,612
-37.901843,144.988848,612
-37.90391,144.98977,612
-37.90421,144.99222,612
-37.907152,144.992695,507
-37.914815,144.991969,507
-37.922005,144.993888,507
-37.925661,144.99461,507
-37.928131,144.993347,507
-37.932121,144.993375,507
-37.93498,144.99597,507
-37.939759,144.999708,345
-37.951996,145.00647,345
-37.95294,145.008585,345
-37.954198,145.009765,345
-37.95578,145.01118,345
-37.958117,145.012076,20
-37.958482,145.014767,20
-37.95893,145.01825,20
-37.96034,145.01941,20
-37.96251,145.01894,20
-37.967247,145.017931,20
-37.969838,145.017396,209
-37.973622,145.016609,209
-37.9762,145.017828,209
-37.978514,145.018879,209
-37.98041,145.020075,209
-37.980957,145.024963,1021
-37.9815,145.02865,209
-37.98472,145.028596,209
-37.985946,145.028363,209
-37.98669,145.03254,209
-37.987865,145.032637,209
-37.99044,145.032818,209
-37.894057,144.992275,612
-37.892136,144.992629,612
-37.887911,144.991856,423
-37.991555,145.040199,576
-37.987537,145.043195,209
-37.876593,144.994953,472
-37.87614,144.99186,472
-37.872456,144.989672,809
-37.870441,144.988317,809
-37.867893,144.985854,3872
-37.867272,144.981513,3872
-37.866956,144.977832,3872
-37.86706,144.98003,3872
-37.8713,144.98932,809
-37.82745,144.953984,1021
-37.872522,144.989746,809
-37.82961,144.96407,1021
-37.83324,144.96764,1021
-37.83336,144.96816,3326
-37.82957,144.9639,1021
-37.87012,144.98835,809
-37.87288,144.99008,809
-37.87596,144.99202,472
-37.87895,144.99389,472
-37.88084,144.99508,423
-37.88286,144.99634,423
-37.858416,144.997365,2902
-37.83105,144.96494,1021
-37.83222,144.96499,1021
-37.83447,144.96385,1021
-37.835205,144.961306,349
-37.83591,144.95888,349
-37.83663,144.9564,349
-37.858047,144.992218,2902
-37.859528,144.991869,2902
-37.86158,144.991506,2902
-37.86339,144.991183,809
-37.865442,144.990821,809
-37.868449,144.990496,809
-37.868227,144.988755,809
-37.86849,144.990261,809
-37.871089,144.989774,809
-37.867963,144.986577,3872
-37.86759,144.983964,3872
-37.867117,144.981162,3872
-37.893128,145.316158,975
-37.927555,145.252879,666
-37.927319,145.25307,666
-37.92843,145.243478,666
-37.937244,145.242927,666
-37.936102,145.24605,666
-37.936115,145.245922,666
-37.864727,145.288413,1149
-37.900618,145.289632,975
-37.90786,145.27865,975
-37.907421,145.278893,975
-37.854314,145.268216,1149
-37.855753,145.268213,1149
-37.855848,145.267952,1149
-37.896438,145.233638,132
-37.896468,145.236222,132
-37.865019,145.284622,1149
-37.822453,144.877277,359
-37.801308,144.876628,727
-37.807581,144.870451,727
-37.863906,145.225395,941
-37.792532,144.860903,2258
-37.800007,144.90173,2258
-37.773318,145.306375,1455
-37.791461,144.8901,727
-37.788734,144.88366,727
-37.92292,145.253903,666
-37.924902,145.253702,666
-37.915456,145.261366,666
-37.895782,145.288691,975
-37.8987,145.285072,975
-37.797391,145.280875,1455
-37.816774,145.224761,2285
